system|artal_start|artal_slut|organisationsnummer|foretagsnummer|personnummer|anstallningsnummer|transaktion_id|utbetalningsgrupp_id|utbetalningsgrupp_namn|lonekorningsnummer|personalkategori|loneart_kod|loneart_namn|datumstart|datumslut|omfattning_procent|antal|enhet|apris|belopp_sek|transaktionsrad_text
Flex Lön|1973|2022|123456-7890|923|            |311|1|1|Månadsutbetalning|2020-11|UPPDR|85|Arvode A-Sink socavg|2020-11-01T00:00|2020-11-30T00:00|0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |311|2|1|Månadsutbetalning|2020-11|UPPDR|917|Skatt A-Sink|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|1|1|Månadsutbetalning|2020-11|MÅN|81|Uppehållslöneavdrag|2020-11-01T00:00|2020-11-30T00:00|0|0||0|-2600|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|2|1|Månadsutbetalning|2020-11|MÅN|70|Månadslön|2020-11-01T00:00|2020-11-30T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|3|1|Månadsutbetalning|2020-11|MÅN|912|Skatt|||0|0||0|-5552|
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|1|1|Månadsutbetalning|2020-11|MÅN|100|Avgångsvederlag|2020-11-01T00:00|2020-11-30T00:00|0|1||15000|15000|Avgångsvederlag
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|2|1|Månadsutbetalning|2020-11|MÅN|103|Pens.gr avgångsvederlag|2020-11-01T00:00|2020-11-30T00:00|0|1||2000|2000|Avångsvederlag, Pens.gr
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|3|1|Månadsutbetalning|2020-11|MÅN|912|Skatt|||0|0||0|-3581|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|2|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|80|0||0|28000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|5|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|160.65|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|17|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-5937|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|19|1|Månadsutbetalning|2020-12|MÅN|660|Tjänstledig innev månad|2020-12-01T00:00|2020-12-31T00:00|10|23|dgr|0|-2800|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|1|Månadsutbetalning|2020-12|MÅN|994|Bruttoskuld fr föreg lön|||0|0||0|-906.76|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|2|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2020-12|MÅN|110|Lönetillägg|2020-12-01T00:00|2020-12-31T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|4|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-5736|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|5|1|Månadsutbetalning|2020-12|MÅN|998|Öresutjämning|||0|0||0|0.11|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|7|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|160.65|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|8|1|Månadsutbetalning|2020-12|MÅN|210|Övertid enkel|2020-11-06T00:00|2020-11-06T00:00|0|1.68|tim|261.818181818181|439.85|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|9|1|Månadsutbetalning|2020-12|MÅN|211|Övertid kvalificerad|2020-11-06T00:00|2020-11-06T00:00|0|1.32|tim|349.090909090908|460.8|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|1|Månadsutbetalning|2020-12|MÅN|696|Pension, löneväxling|||0|0||0|-550|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|2|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|3|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-7460|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|5|1|Månadsutbetalning|2020-12|MÅN|916|Skattejust automatisk|||0|0||0|-1375|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|6|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|160.65|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|50|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|2|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|3|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|160.65|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|7|1|Månadsutbetalning|2020-12|MÅN|210|Övertid enkel|2020-08-26T00:00|2020-08-26T00:00|0|-1|tim|321.818181818182|-321.82|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|9|1|Månadsutbetalning|2020-12|MÅN|211|Övertid kvalificerad|2020-08-26T00:00|2020-08-26T00:00|0|-2|tim|429.09090909091|-858.18|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|10|1|Månadsutbetalning|2020-12|MÅN|212|Fyllnadslön|2020-08-26T00:00|2020-08-26T00:00|0|3|tim|214.545454545455|643.64|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|11|1|Månadsutbetalning|2020-12|MÅN|210|Övertid enkel|2020-09-02T00:00|2020-09-02T00:00|0|-1|tim|321.818181818182|-321.82|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|12|1|Månadsutbetalning|2020-12|MÅN|211|Övertid kvalificerad|2020-09-02T00:00|2020-09-02T00:00|0|-3|tim|429.09090909091|-1287.27|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|13|1|Månadsutbetalning|2020-12|MÅN|212|Fyllnadslön|2020-09-02T00:00|2020-09-02T00:00|0|4|tim|214.545454545455|858.18|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|14|1|Månadsutbetalning|2020-12|MÅN|210|Övertid enkel|2020-10-07T00:00|2020-10-07T00:00|0|-1|tim|321.818181818182|-321.82|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|17|1|Månadsutbetalning|2020-12|MÅN|210|Övertid enkel|2020-10-14T00:00|2020-10-14T00:00|0|-1|tim|321.818181818182|-321.82|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|20|1|Månadsutbetalning|2020-12|MÅN|210|Övertid enkel|2020-10-22T00:00|2020-10-22T00:00|0|-1|tim|321.818181818182|-321.82|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|22|1|Månadsutbetalning|2020-12|MÅN|211|Övertid kvalificerad|2020-10-07T00:00|2020-10-07T00:00|0|-3|tim|429.09090909091|-1287.27|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|24|1|Månadsutbetalning|2020-12|MÅN|995|Bruttoskuld till n lön|||0|0||0|5578.18|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|25|1|Månadsutbetalning|2020-12|MÅN|211|Övertid kvalificerad|2020-10-14T00:00|2020-10-14T00:00|0|-2|tim|429.09090909091|-858.18|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|26|1|Månadsutbetalning|2020-12|MÅN|211|Övertid kvalificerad|2020-10-22T00:00|2020-10-22T00:00|0|-3|tim|429.09090909091|-1287.27|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|27|1|Månadsutbetalning|2020-12|MÅN|212|Fyllnadslön|2020-10-07T00:00|2020-10-07T00:00|0|4|tim|214.545454545455|858.18|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|28|1|Månadsutbetalning|2020-12|MÅN|212|Fyllnadslön|2020-10-14T00:00|2020-10-14T00:00|0|3|tim|214.545454545455|643.64|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|29|1|Månadsutbetalning|2020-12|MÅN|212|Fyllnadslön|2020-10-22T00:00|2020-10-22T00:00|0|4|tim|214.545454545455|858.18|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|30|1|Månadsutbetalning|2020-12|MÅN|210|Övertid enkel|2020-11-12T00:00|2020-11-12T00:00|0|-1|tim|321.818181818182|-321.82|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|31|1|Månadsutbetalning|2020-12|MÅN|210|Övertid enkel|2020-11-19T00:00|2020-11-19T00:00|0|-1|tim|321.818181818182|-321.82|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|32|1|Månadsutbetalning|2020-12|MÅN|210|Övertid enkel|2020-11-26T00:00|2020-11-26T00:00|0|-1|tim|321.818181818182|-321.82|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|33|1|Månadsutbetalning|2020-12|MÅN|211|Övertid kvalificerad|2020-11-12T00:00|2020-11-12T00:00|0|-3|tim|429.09090909091|-1287.27|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|34|1|Månadsutbetalning|2020-12|MÅN|211|Övertid kvalificerad|2020-11-19T00:00|2020-11-19T00:00|0|-3|tim|429.09090909091|-1287.27|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|35|1|Månadsutbetalning|2020-12|MÅN|211|Övertid kvalificerad|2020-11-26T00:00|2020-11-26T00:00|0|-3|tim|429.09090909091|-1287.27|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|36|1|Månadsutbetalning|2020-12|MÅN|212|Fyllnadslön|2020-11-12T00:00|2020-11-12T00:00|0|4|tim|214.545454545455|858.18|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|37|1|Månadsutbetalning|2020-12|MÅN|212|Fyllnadslön|2020-11-19T00:00|2020-11-19T00:00|0|4|tim|214.545454545455|858.18|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|38|1|Månadsutbetalning|2020-12|MÅN|212|Fyllnadslön|2020-11-26T00:00|2020-11-26T00:00|0|4|tim|214.545454545455|858.18|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|29000|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|2|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-6906|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|3|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|168|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|5|1|Månadsutbetalning|2020-12|MÅN|501|Semester betald|||0|-7|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|6|1|Månadsutbetalning|2020-12|MÅN|510|Semesterlön|||0|-7|dgr|1334|-9338|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|7|1|Månadsutbetalning|2020-12|MÅN|511|Semesteravdrag|||0|-7|dgr|-1334|9338|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|8|1|Månadsutbetalning|2020-12|MÅN|522|Semestertillägg 0,605%|||0|-7|dgr|175.45|-1228.15|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|10|1|Månadsutbetalning|2020-12|MÅN|998|Öresutjämning|||0|0||0|0.15|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|2|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-9254|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|3|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|168|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|2|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-6352|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|3|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|168|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|32500|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|2|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-8414|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|3|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|168|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|2|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-9254|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|3|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|168|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|56000|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|2|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-19163|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|3|1|Månadsutbetalning|2020-12|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|13375|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|4|1|Månadsutbetalning|2020-12|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-13375|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|5|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|168|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|1|1|Månadsutbetalning|2020-12|TIM|10|Timlön|2020-11-01T00:00|2020-11-30T00:00|0|36|tim|140|5040|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|2|1|Månadsutbetalning|2020-12|TIM|230|OB-ersättning D, kväll|2020-11-01T00:00|2020-11-30T00:00|0|8|tim|23.9|191.2|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|3|1|Månadsutbetalning|2020-12|TIM|60|Arbetsdagar timanställd|2020-11-01T00:00|2020-11-30T00:00|0|9|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|4|1|Månadsutbetalning|2020-12|TIM|60|Arbetsdagar timanställd|||0|0|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|5|1|Månadsutbetalning|2020-12|TIM|550|Semesterersättning|2020-11-01T00:00|2020-11-30T00:00|0|36||18.144|653.18|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|6|1|Månadsutbetalning|2020-12|TIM|912|Skatt|||0|0||0|-1765|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|7|1|Månadsutbetalning|2020-12|TIM|998|Öresutjämning|||0|0||0|-0.38|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|80|0||0|28800|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|2|1|Månadsutbetalning|2020-12|MÅN|30|80/90/100 modell, debet|2020-12-01T00:00|2020-12-31T00:00|0|0||0|3200|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|3|1|Månadsutbetalning|2020-12|MÅN|31|80/90/100 modell, kredit|2020-12-01T00:00|2020-12-31T00:00|0|0||0|-3200|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|4|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-7214|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|6|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|135|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|30|0||0|7500|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|2|1|Månadsutbetalning|2020-12|MÅN|547|Semers vid < 40%|2020-12-01T00:00|2020-12-31T00:00|0|0||0|972|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|3|1|Månadsutbetalning|2020-12|MÅN|570|Semesteravdr under 40 %|2020-12-01T00:00|2020-12-31T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|4|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-3071|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|5|1|Månadsutbetalning|2020-12|MÅN|232|OB-tillägg B, helg|2020-11-01T00:00|2020-11-30T00:00|0|30|tim|58.9|1767|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|6|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|100|54|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|75|0||0|24750|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-2169|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|3|1|Månadsutbetalning|2020-12|MÅN|603|Tjänstledighet dagar|2020-11-01T00:00|2020-11-30T00:00|50|21|dgr|0|-12375|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|4|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|50|63|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|2|1|Månadsutbetalning|2020-12|MÅN|615|Fp-tillägg 10% 180 dgr|2020-12-01T00:00|2020-12-31T00:00|0|0|kdgr|98.3333333333333|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-6106|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|4|1|Månadsutbetalning|2020-12|MÅN|612|Föräldraledig dagar|2020-11-01T00:00|2020-11-30T00:00|15|21|dgr|0|-4425|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|5|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|84.97|136.5|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-2218|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|3|1|Månadsutbetalning|2020-12|MÅN|404|Sjukavdrag dag 15 - 90|2020-11-01T00:00|2020-11-30T00:00|25|30|kdgr|0|-6000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|4|1|Månadsutbetalning|2020-12|MÅN|603|Tjänstledighet dagar|2020-11-01T00:00|2020-11-30T00:00|25|21|dgr|0|-6000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|5|1|Månadsutbetalning|2020-12|MÅN|74|Periodens närvarotid|2020-11-01T00:00|2020-11-30T00:00|50|84|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|6|1|Månadsutbetalning|2020-12|MÅN|405|Sjuklön 10% dag 15-90|2020-11-01T00:00|2020-11-30T00:00|25|30|kdgr|0|600|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|2|1|Månadsutbetalning|2020-12|MÅN|110|Lönetillägg|2020-12-01T00:00|2020-12-31T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-11004|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|1|1|Månadsutbetalning|2020-12|MÅN|996|Nettoskuld fr föreg lön|||0|0||0|-900|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|2|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|0|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|3|1|Månadsutbetalning|2020-12|MÅN|924|Nettolöneavdrag|2020-12-01T00:00|2020-12-31T00:00|0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|4|1|Månadsutbetalning|2020-12|MÅN|997|Nettoskuld till n lön|||0|0||0|1050|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|45000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|2|1|Månadsutbetalning|2020-12|MÅN|696|Pension, löneväxling|2020-12-01T00:00|2020-12-31T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|3|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-11704|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|4|1|Månadsutbetalning|2020-12|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|2375|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|5|1|Månadsutbetalning|2020-12|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-2375|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|2|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-7583|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|1|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|            |311|1|1|Månadsutbetalning|2020-12|UPPDR|85|Arvode A-Sink socavg|2020-12-01T00:00|2020-12-31T00:00|0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |311|2|1|Månadsutbetalning|2020-12|UPPDR|917|Skatt A-Sink|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|1|1|Månadsutbetalning|2020-12|MÅN|81|Uppehållslöneavdrag|2020-12-01T00:00|2020-12-15T00:00|0|15||-83.8709677419355|-1258|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|2|1|Månadsutbetalning|2020-12|MÅN|70|Månadslön|2020-12-01T00:00|2020-12-15T00:00|100|15||838.709677419355|12581|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|3|1|Månadsutbetalning|2020-12|MÅN|80|Uppehållslön|2020-12-16T00:00|2020-12-31T00:00|0|16||754.838709677419|12077|Vinter
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|4|1|Månadsutbetalning|2020-12|MÅN|912|Skatt|||0|0||0|-5552|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|1|1|Månadsutbetalning|2021-01|MÅN|994|Bruttoskuld fr föreg lön|||0|0||0|-10000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|2|1|Månadsutbetalning|2021-01|MÅN|70|Månadslön|2021-01-01T00:00|2021-01-31T00:00|80|0||0|28000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|3|1|Månadsutbetalning|2021-01|MÅN|912|Skatt|||0|0||0|-3675|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|1|Månadsutbetalning|2021-01|MÅN|70|Månadslön|2021-01-01T00:00|2021-01-31T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|2|1|Månadsutbetalning|2021-01|MÅN|110|Lönetillägg|2021-01-01T00:00|2021-01-31T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2021-01|MÅN|912|Skatt|||0|0||0|-5594|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|1|Månadsutbetalning|2021-01|MÅN|696|Pension, löneväxling|||0|0||0|-550|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|2|1|Månadsutbetalning|2021-01|MÅN|70|Månadslön|2021-01-01T00:00|2021-01-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|3|1|Månadsutbetalning|2021-01|MÅN|912|Skatt|||0|0||0|-7318|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|1|Månadsutbetalning|2021-01|MÅN|994|Bruttoskuld fr föreg lön|||0|0||0|-5578.18|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|2|1|Månadsutbetalning|2021-01|MÅN|70|Månadslön|2021-01-01T00:00|2021-01-31T00:00|50|0||0|14750|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|3|1|Månadsutbetalning|2021-01|MÅN|912|Skatt|||0|0||0|-1363|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|4|1|Månadsutbetalning|2021-01|MÅN|998|Öresutjämning|||0|0||0|0.18|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|1|1|Månadsutbetalning|2021-01|MÅN|70|Månadslön|2021-01-01T00:00|2021-01-31T00:00|100|0||0|29000|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|2|1|Månadsutbetalning|2021-01|MÅN|912|Skatt|||0|0||0|-7134|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|1|1|Månadsutbetalning|2021-01|MÅN|70|Månadslön|2021-01-01T00:00|2021-01-31T00:00|100|0||0|35000|
